"cue_anexo","nombre","sector","estado","domicilio","cp","telefono","localidad","departamento","email","lat","lon"
"140515000","J.DE INF. NUESTRA SEÑORA DE LA MISERICORDIA","Privado","Activo","PADRE DOMINGO VIERA 151 POULUYAN","X5186","","ALTA GRACIA","SANTA MARIA","colemisaq@arnet.com.ar","-31.6572540317456","-64.4360598573062"
"140518000","INSTITUTO PADRE DOMINGO VIERA","Privado","Activo","SAN JUAN 650 VILLA OVIEDO ALTA GRACIA","X5186","","ALTA GRACIA","SANTA MARIA","institutopadredomingoviera@hotmail.com","-31.6697330648513","-64.4302996823547"
"140534000","J.DE INF. EL OBRAJE","Privado","Activo","TUCUMAN 437 DON BOSCO BARRIO DON BOSCO","X5186","","ALTA GRACIA","SANTA MARIA","","-31.6647620376534","-64.4269428502964"
"140534600","COLEGIO EL OBRAJE","Privado","Activo","TUCUMAN 437 DON BOSCO ALTA GRACIA","X5186","","ALTA GRACIA","SANTA MARIA","PRIMARIO@ELOBRAJE.EDU.AR","-31.6647620376534","-64.4269428502964"
"140536900","ESCUELA ADVENTISTA ING. WALTER HEIN","Privado","Activo","MANUEL ALFONSO 390 TIRO FEDERAL TIRO FEDERAL","X5186","","ALTA GRACIA","SANTA MARIA","felisamurura@hotmail.com","-31.6564695863841","-64.4293312679115"
"140082001","C.E.N.M.A. ALTA GRACIA - ANEXO ANIZACATE","Estatal","Activo","SALOMON PALACIOS 180 RUTA A JOSE DE LA QUINTANA","X5197AB","","ANIZACATE","SANTA MARIA","","-31.7258138674783","-64.4025753649086"
"140107800","ESCUELA VICENTE LOPEZ Y PLANES","Estatal","Activo","RUTA E 56 S/Nº ANIZACATE","X5189","","ANIZACATE","SANTA MARIA","","-31.7258138674783","-64.4025753649086"
"140318800","J.DE INF. VICENTE LOPEZ Y PLANES","Estatal","Activo","CALLE PUBLICA S/Nº RUTA E 56","X5186","","ANIZACATE","SANTA MARIA","ceciliafede@hotmail.com","-31.7258138674783","-64.4025753649086"
"140318900","FRAY LUIS BELTRAN","Estatal","Activo","RUTE E 56 - 0 PARAJE EL ALTO P/ANISACATE","X5189","","ANIZACATE","SANTA MARIA","","-31.7441557949","-64.3932631007"
"140323600","I.P.E.T. Nº 118 JUANA AZURDUY","Estatal","Activo","SALOMON PALACIOS S/Nº ANISACATE","X5189","","ANIZACATE","SANTA MARIA","ipem118@hotmail.com","-31.7254890009","-64.4025908607"
"140487500","COLEGIO CORAZON INMACULADO DE MARIA","Privado","Activo","RUTA 5 ESQ. BOSQUE ALEGRE S/N VILLA PARQUE EL AROMO B?Parque El Aromo","X5189","","ANIZACATE","SANTA MARIA","escuelacima@gmail.com","-31.7258138674783","-64.4025753649086"
"140509700","CENPA Nº 27 DE ANIZACATE","Estatal","Activo","RUTA E 56 S/N ANISACATE 150 M. Este de intersecci?Rutas E 56 y N?5","X5189","","ANIZACATE","SANTA MARIA","","-31.7258138674783","-64.4025753649086"
"140022500","ESCUELA GREGORIA PEREZ","Estatal","Inactivo","CALLE PUBLICA S/Nº BAJO CHICO Nº1 P/ DESPEÑADEROS-RUTA Nº36-KM 776","X5121","","BAJO CHICO","SANTA MARIA","estelasalani@hotmail.com","-31.6992920261","-64.3199053849"
"140107702","J.DE INF. MARIANO MORENO - ANEXO BAJO CHICO","Estatal","Activo","CALLE PUBLICA S/N°","X5189","","BAJO CHICO","SANTA MARIA","","-31.7295160085178","-64.3543569693971"
"140317000","ESCUELA BERNARDO DE MONTEAGUDO","Estatal","Activo","CALLE PUBLICA S/Nº BAJO CHICO N°2 -ESTAFETA POSTAL P/ANISACATE","X5189","","BAJO CHICO","SANTA MARIA","bernardodemonteagudo@hotmail.com","-31.7297106935","-64.3543410009"
"140106000","JOSE HERNANDEZ","Estatal","Activo","CALLE PUBLICA S/N* BAJO GRANDE (SANTA MARIA ESTE)","X5121","","BAJO GRANDE","SANTA MARIA","","-31.6177821","-64.2069795"
"140004701","ESCUELA NOCTURNA PAULO FREIRE ANEXO CETRAM II","Estatal","Activo","CALLE PUBLICA BOUWER","X5000","4343115/18","BOUWER","SANTA MARIA","","",""
"140015501","ESCUELA NOCTURNA ANTARTIDA ARGENTINA ANEXO I","Estatal","Activo","RUTA NACIONAL 36 KM 7 1/2","","","BOUWER","SANTA MARIA","","-31.5578612512","-64.1929834315"
"140106200","J.DE INF. DOCTOR FLORENTINO FRANCISCO BUSTOS","Estatal","Activo","SAN CAYETANO ESQ. JUAN XXIII S/Nº BOUWER","X5119","","BOUWER","SANTA MARIA","","-31.5575570256083","-64.1930225146646"
"140317200","ESCUELA DR. FLORENTINO FRANCISCO BUSTOS","Estatal","Activo","AVENIDA LIBERTADOR SAN MARTIN S/Nº BOUWER","X5119","","BOUWER","SANTA MARIA","ffbustos2011@hotmail.com","-31.5578612512","-64.1929834315"
"140333401","C.E.N.M.A. PROFESORA MARIA SALEME BURNICHON - ANEXO BOUWER MUJERES","Estatal","Activo","CALLE PUBLICA S/N° PARAJE ALTO EL DURAZNO KM 798 - RUTA 36 - CNO.DESPEÑADEROS","X5119","4993245/46/47","BOUWER","SANTA MARIA","nataliagerbi@fibertel.com.ar","-31.5474577893889","-64.2310469755908"
"140333402","C.E.N.M.A. PROFESORA MARIA SALEME BURNICHON - ANEXO BOUWER MD1","Estatal","Activo","CALLE PUBLICA S/N° PARAJE ALTO EL DURAZNO KM 798 - RUTA 36 - CNO.DESPEÑADEROS","X5119","4689220/22","BOUWER","SANTA MARIA","cenmatelefonicos@yahoo.com.ar","-31.5474577893889","-64.2310469755908"
"140333403","C.E.N.M.A. PROFESORA MARIA SALEME BURNICHON - ANEXO CETRAM","Estatal","Activo","CALLE PUBLICA S/N° CNO. A 60 CUADRAS- KM 14","X5119","","BOUWER","SANTA MARIA","complejoesperanza@edu.ar","-31.5591004303555","-64.1919686596231"
"140333404","C.E.N.M.A. PROFESORA MARIA SALEME BURNICHON - ANEXO BOUWER MDII","Estatal","Activo","CALLE PUBLICA S/N° PARAJE ALTO EL DURAZNO KM 798 - RUTA 36 - CNO.DESPEÑADEROS","X5119","","BOUWER","SANTA MARIA","","-31.5578612467679","-64.1929834316034"
"140333405","C.E.N.M.A. PROFESORA MARIA SALEME BURNICHON- ANEXO BOUWER MXI","Estatal","Activo","CALLE PUBLICA S/N° PARAJE ALTO EL DURAZNO KM 798 - RUTA 36 - CNO.DESPEÑADEROS","X5119","","BOUWER","SANTA MARIA","","-31.5578612467679","-64.1929834316034"
"140333406","C.E.N.M.A. PROFESORA MARIA SALEME BURNICHON - ANEXO BOUWER MXII","Estatal","Activo","CALLE PUBLICA S/N° PARAJE ALTO EL DURAZNO KM 798 - RUTA 36 - CNO.DESPEÑADEROS","X5119","","BOUWER","SANTA MARIA","cenmatelefonicos@yahoo.com","-31.5578612467679","-64.1929834316034"
"140406901","I.P.E.M. N° 124 ADELA ROSA OVIEDO DE DE LA VEGA - ANEXO BOUWER","Estatal","Activo","AVDA. LIBERTADOR SAN MARTIN S/Nº BOUWER","X5119","","BOUWER","SANTA MARIA","ipem124@hotmail.com","-31.5578612512","-64.1929834315"
"140485800","C.E.N.P.A. CETRAM II (DOC:FEDERICO)","Estatal","Inactivo","CALLE PUBLICA S/N ZONA RURAL CNO. A 60 CUADRAS-KM 18- SERV.PENIT. DE BOWER","X5000","4343115 al 18","BOUWER","SANTA MARIA","","-31.5578612467679","-64.1929834316034"
"140486400","C.E.N.P.A. SERV.PENIT.Nº10","Estatal","Inactivo","CALLE PUBLICA S/Nº PJE.ALTO EL DURAZNO-CNO.A DESPEÑADEROS -RUTA NAC.36","X5119","","BOUWER","SANTA MARIA","ileana_lp13@hotmail.com","-31.5474577893889","-64.2310469755908"
"140244400","ESCUELA MARIANO MORENO","Estatal","Activo","CALLE PUBLICA S/Nº CAMPO BUENA ESPERANZA P/DESPEÑADEROS","X5121","","CAMPO BUENA ESPERANZA","SANTA MARIA","gracielakatia@hotmail.com","-31.7751516","-64.1905623"
"140105600","INDEPENDENCIA ARGENTINA","Estatal","Activo","CAMINO 60 CUADRAS-KM 16 S/Nº CASEROS CENTRO","X5013","","CASEROS CENTRO","SANTA MARIA","notiene@noinforma","-31.5615721305","-64.1475507083"
"140317300","DALMACIO VELEZ SARSFIELD","Estatal","Activo","Ruta Nacional 9 - Km 608 0 CASEROS ESTE P/RUTA NAC.N° 9 SUR KM 680","X5123","","CASEROS ESTE","SANTA MARIA","vanesa_tavolini@hotmail.com","-31.5199013762","-64.0453401077"
"140108000","ATALIVA HERRERA","Estatal","Activo","CAMINO HOGAR DE ANCIANOS S/Nº COLONIA STA. RITA","X5121","","COLONIA SANTA RITA","SANTA MARIA","atalivaherrerasantarita@hotmail.com","-31.8041231123","-64.3170457634"
"140230700","OLEGARIO VICTOR ANDRADE","Estatal","Activo","CALLE PUBLICA S/Nº COSME NORTE","X5101","","COSME NORTE","SANTA MARIA","","-31.7532843668","-64.0786001989"
"140004400","JUSTO JOSE DE URQUIZA","Estatal","Activo","CALLE PUBLICA S/N S/Nº COSME SUD N?3 POR CAMINO 60 CUADRAS. POR PILAR POR DESP.","X5101","","COSME SUR","SANTA MARIA","ESCUELAJUSTOJOSEDEURQUIZA@YAHOO.COM.AR","-31.7532843668","-64.0786001989"
"140230600","ESCUELA AGUSTIN ALVAREZ","Estatal","Activo","CALLE PUBLICA 0 P/ LOZADA RUTA 45 - 15KM DE TIERRA COSME SUD","X5101","","COSME SUR","SANTA MARIA","","-31.726527934","-64.1138499483"
"140242402","I.P.E.T.Y.M. Nº 108 - ANEXO DE COSME SUD Nº1","Estatal","Inactivo","CALLE PUBLICA S/Nº COSME SUD N°1","X5101","","COSME SUR","SANTA MARIA","cbucercosmesud@yahoo.com.ar","-31.7178048291","-64.1171933946"
"140317401","I.P.E.M. Nº 107 REINO DE ESPAÑA ANEXO COSME SUD","Estatal","Activo","CALLE PUBLICA COSME SUD Nº 1","X5101","15541079-15522121","COSME SUR","SANTA MARIA","","-31.7178048291","-64.1171933946"
"140022200","INST. SUP. PBRO.MANUEL ROBERT","Estatal","Activo","TUCUMAN 37 GENERAL PAZ DESPEÑADEROS","X5121","492147/966","DESPEÑADEROS","SANTA MARIA","ismrobert@yahoo.com.ar","-31.7650937317535","-64.2161000314572"
"140022300","ESCUELA NOCTURNA BELISARIO ROLDAN","Estatal","Activo","CONGRESO 235 CENTRO DESPEÑADEROS","X5121","","DESPEÑADEROS","SANTA MARIA","","-31.7650937317535","-64.2161000314572"
"140022800","COLEGIO PIO XII","Privado","Activo","PADRE BUTELER 229 DESPEÑADEROS","X5121","","DESPEÑADEROS","SANTA MARIA","institutopioxii@yahoo.com","-31.7650937317535","-64.2161000314572"
"140022900","INSTITUTO PIO XII","Privado","Activo","PADRE BUTELER 229 CENTRO DESPEÑADEROS","X5121","","DESPEÑADEROS","SANTA MARIA","institutopioXII@yahoo.com.ar","-31.7650937317535","-64.2161000314572"
"140105100","LEOPOLDO LUGONES","Estatal","Activo","15 KM ACCESO NORESTE DE DESPEÑADEROS 0 ALTO ALEGRE P/DESPEÑADEROS","X5121","","DESPEÑADEROS","SANTA MARIA","glendamonchietti@hotmail.com","-31.7650937317535","-64.2161000314572"
"140244200","I.P.E.M. Nº 82 SANTIAGO PENNA","Estatal","Activo","TUCUMAN 37 SANTA ANA DESPEÑADEROS","X5121","","DESPEÑADEROS","SANTA MARIA","ipem82@yahoo.com.ar","-31.7650937317535","-64.2161000314572"
"140244600","ESCUELA 25 DE MAYO","Estatal","Activo","CONGRESO 235 CENTRO DESPE?DEROS","X5121","","DESPEÑADEROS","SANTA MARIA","escuela25demayodespenaderos@hotmail.com","-31.7650937317535","-64.2161000314572"
"140395504","C.E.N.M.A. RIO TERCERO - ANEXO DESPEÑADEROS","Estatal","Activo","TUCUMAN 37 SANTA ANA DESPEÑADEROS","X5121","","DESPEÑADEROS","SANTA MARIA","cenma_5121@hotmail.com","-31.7650937317535","-64.2161000314572"
"140449400","J.DE INF. 25 DE MAYO","Estatal","Activo","SARMIENTO 224 CENTRO DESPEÑADEROS","X5121","","DESPEÑADEROS","SANTA MARIA","JARDIN25@DCC.COM.AR","-31.7650937317535","-64.2161000314572"
"140014600","JUAN JOSE PASO","Estatal","Activo","CALLE PUBLICA S/N? FALDA DEL CA?TE P/ MALAGUE?","X5186","","FALDA DEL CAÑETE","SANTA MARIA","edithgvidela@hotmail.com","-31.5339382","-64.4518214"
"140015100","ESCUELA DOMINGO FAUSTINO SARMIENTO","Estatal","Activo","CALLE PUBLICA S/N? FALDA DEL CARMEN","X5187","","FALDA DEL CARMEN","SANTA MARIA","paolaguzman23@yahoo.com.ar","-31.5854426","-64.454392"
"140107500","HIPOLITO VIEYTES","Estatal","Activo","CALLE PUBLICA S/Nº GOLPE DE AGUA P/VILLA CIUDAD DE AMERICA","X5189","","GOLPE DE AGUA","SANTA MARIA","","-31.8395310760049","-64.6036084337066"
"140323700","I.P.E.T. Nº 265","Estatal","Activo","R. J. CARCANO JOSE DE LA QUINTANA","X5189","","JOSE DE LA QUINTANA","SANTA MARIA","ipem265@hotmail.com","-31.804417030652","-64.4137245570464"
"140105500","RICARDO GUTIERREZ","Estatal","Activo","CALLE PUBLICA S/Nº CAMINO A CAPILLA DE LOS REMEDIOS KM 15","X5123","","KILOMETRO 15","SANTA MARIA","","-31.4862337468","-64.0111559179"
"140318600","ESCUELA CRISTOBAL COLON (P/ AUTORIZ.MINIST.TIENE CBU)","Estatal","Activo","CALLE PUBLICA S/Nº LA ACEQUIECITA","X5189","15630220 Direct.","LA ACEQUIECITA","SANTA MARIA","esccriscol@yahoo.com.ar","-31.8241457394","-64.6621598162"
"140105700","JUAN JOSE PASO","Estatal","Activo","CALLE PUBLICA CNO.A CAPILLA DE LOS REMEDIOS P/TOLEDO (KM 20)","X5123","","LA ARABIA","SANTA MARIA","","-31.4779632214","-63.9585784565"
"140105800","ESCUELA REPUBLICA DE CHILE","Estatal","Activo","CALLE PUBLICA S/Nº LA ARCADIA","X5123","","LA ARCADIA","SANTA MARIA","rep?icadechile_arcadia@hotmail.com","-31.5333839554","-64.0769688587"
"140317501","J.DE INF. LIB. GRAL. SAN MARTIN-ANEXO LA ARCADIA","Estatal","Activo","CALLE PUBLICA S/Nº LA ARCADIA. CAMINO A LA CARBONADA.","X5123","","LA ARCADIA","SANTA MARIA","jardindeiInfanteslaarcadia@hotmail.com","-31.5333839554","-64.0769688587"
"140419703","J. DE INF. GENERAL BELGRANO - ANEXO LA BOLSA","Estatal","Activo","CALLE PUBLICA S/N° VILLA LA BOLSA","X5189","","LA BOLSA","SANTA MARIA","","",""
"140534200","ESCUELA S/NOMBRE LA BOLSA","Estatal","Activo","MISIONES LA BOLSA","X5189","","LA BOLSA","SANTA MARIA","","",""
"140107400","ESCUELA BARTOLOME MITRE","Estatal","Activo","CALLE PUBLICA S/Nº LA CUMBRECITA","X5194","","LA CUMBRECITA","SANTA MARIA","nelly_peraltag@yahoo.com.ar","-31.8952723424","-64.7732581438"
"140318500","J.DE INF. BARTOLOME MITRE","Estatal","Activo","CALLE PUBLICA S/Nº LA CUMBRECITA","X5194","","LA CUMBRECITA","SANTA MARIA","","-31.895340068","-64.7731710749"
"140105300","ESCUELA DOMINGO FAUSTINO SARMIENTO","Estatal","Inactivo","CALLE PUBLICA S/Nº PARAJE LA ISLA P/LA PAISANITA","X5186","","LA PAISANITA","SANTA MARIA","sarmientolaisla@yahoo.com","-31.7033206243","-64.483629926"
"140107900","ESCUELA GENERAL MANUEL BELGRANO","Estatal","Activo","SAN AGUSTIN S/Nº LA SERRANITA","X5186","","LA SERRANITA","SANTA MARIA","","-31.7359595324","-64.4552082769"
"140419700","J.DE INF. GENERAL BELGRANO","Estatal","Activo","SAN AGUSTIN S/Nº LA SERRANITA","X5189","","LA SERRANITA","SANTA MARIA","cymbelinecielo@yahoo.com.ar","-31.7354581625","-64.455677503"
"140022400","JOSE CENOBIO CORTES (EX-ESC.NAC.N°385)","Estatal","Activo","CNO. A SAN CARLOS KM 30 S/Nº LAS PLAYAS P/LOZADA","X5101","","LAS PLAYAS","SANTA MARIA","josecortes211099@hotmail.com.ar","-31.6718138","-64.1612663"
"140014300","J.DE INF. CATALINA B. DE BARON","Estatal","Activo","HECTOR LLORENS S/N? LOS CEDROS LOS CEDROS","X5101","","LOS CEDROS","SANTA MARIA","jardinloscedros@hotmail.com","-31.5250735","-64.2847995"
"140014900","ESCUELA CATALINA B. DE BARON","Estatal","Activo","ANICETO GRANADO 0 LOS CEDROS LOS CEDROS P/RUTA 5 KM 14","X5101","","LOS CEDROS","SANTA MARIA","","-31.5249936","-64.2860098"
"140507601","I.P.E.T. N° 334 - ANEXO LOS CEDROS","Estatal","Activo","ANICETO GRANADO LOS CEDROS","X5101","","LOS CEDROS","SANTA MARIA","","-31.5250523","-64.2854533"
"140318700","PADRE JOSE FELIPE BUTELER","Estatal","Activo","CALLE PUBLICA S/Nº LOS ESPINILLOS","X5189","","LOS ESPINILLOS","SANTA MARIA","","-31.8254435648897","-64.5686824940026"
"140003900","I.P.E.A. Nº 227 ING. AGR. HERIBERTO G. FISHER","Estatal","Activo","SARMIENTO 441 LOZADA","X4686","","LOZADA","SANTA MARIA","gladysreyes19@yahoo.com.ar","-31.6458814","-64.090325"
"140230800","ESCUELA BERNARDINO RIVADAVIA","Estatal","Activo","SARMIENTO 441 LOZADA","X5101","","LOZADA","SANTA MARIA","escuelabernardinorivadavia@yahoo.com.ar","-31.6458773","-64.0902753"
"140231200","J.DE INF. BERNARDINO RIVADAVIA","Estatal","Activo","SARMIENTO 441 LOZADA","X5101","","LOZADA","SANTA MARIA","","-31.6458883","-64.0903035"
"140242503","C.E.N.M.A. N° 161 RIO SEGUNDO - ANEXO LOZADA","Estatal","Activo","SARMIENTO 441 LOZADA","X5101","","LOZADA","SANTA MARIA","cenma161anexolozada@hotmail.com.ar","-31.6458773","-64.0902753"
"140012900","INSTITUTO SAN CARLOS","Privado","Activo","INTENDENTE BOGACKI 499 MALAGUEÑO","X5101","4981292-4982069","MALAGUEÑO","SANTA MARIA","instituto-sancarlos@hotmail.com","-31.4684099956214","-64.3614100001178"
"140013200","ESCUELA NOCTURNA DEAN GREGORIO FUNES","Estatal","Activo","MERCEDES NAVARRO DE FERREYRA 293 MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","megfey4@hotmail.com","-31.4684099956214","-64.3614100001178"
"140013300","J.DE INF. GABRIELA MISTRAL","Estatal","Activo","MARCELO GARLOT S/Nº YOCSINA MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","","-31.4458699956346","-64.3673300001183"
"140013400","C.E.N.M.A Nº 295","Estatal","Activo","M.N. DE FERREYRA CENTRO","X5101","","MALAGUEÑO","SANTA MARIA","cenma295@gmail.com","-31.4684099956214","-64.3614100001178"
"140013500","ESCUELA FRAY JUSTO SANTA MARIA DE ORO","Estatal","Activo","CRUCERO GENERAL BELGRANO S/Nº 1º DE MAYO MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","","-31.4684099956214","-64.3614100001178"
"140013600","COLEGIO INMACULADO CORAZON DE MARIA","Privado","Activo","SANTA FE S/N MALAGUE?","X5101","","MALAGUEÑO","SANTA MARIA","COLEGIOICMARIA@YAHOO.COM.AR","-31.4684099956214","-64.3614100001178"
"140013700","ESCUELA GABRIELA MISTRAL","Estatal","Activo","MARCELO GARLOT 251 YOCSINA MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","dcvecchio@yahoo.com.ar","-31.4458699956346","-64.3673300001183"
"140014400","ESCUELA MARTIN MIGUEL DE GUEMES","Estatal","Activo","A. CASTELLANO S/N° VILLA SAN NICOLAS","X5101","","MALAGUEÑO","SANTA MARIA","","-31.4684099956214","-64.3614100001178"
"140014500","J.DE INF. MARTIN MIGUEL DE GUEMES","Estatal","Activo","ARZOBISPO CASTELLANOS VILLA SAN NICOLAS BARRIO VILLA SAN NICOLAS - MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","marisacba11@gmail.com","-31.4684099956214","-64.3614100001178"
"140227201","ESC. ESP. MARIA MONTESSORI - ANEXO DE MALAGUEÑO","Estatal","Activo","JUAN MANUEL DE ROSAS 700 CENTRO COMUNITARIO MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","ESCMAMONTESSORI@YAHOO.COM.AR","-31.4684099956214","-64.3614100001178"
"140231100","I.P.E.T. Nº 67 TTE. CNEL. LUIS PIEDRABUENA","Estatal","Activo","PADRE CARLOS MARELLA 904 17 DE OCTUBRE MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","ipem_67@hotmail.com","-31.4684099956214","-64.3614100001178"
"140231101","I.P.E.T. N° 67 - ANEXO DE MALAGUEÑO","Estatal","Inactivo","CRUCERO GRAL. BELGRANO S/Nº PRIMERO DE MAYO MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","ipem_67@hotmail.com","-31.4684099956207","-64.361410000118"
"140238000","J.DE INF. LIBERTADOR GENERAL SAN MARTIN","Estatal","Activo","MERCEDES NAVARRO DE FERREYRA 265 MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","","-31.4684099956214","-64.3614100001178"
"140238100","ESCUELA MANUEL BELGRANO","Estatal","Activo","AVENIDA JUAN DOMINGO PERON 871 MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","mmbelgrano@got mail.com","-31.4684099956214","-64.3614100001178"
"140238300","INSTITUTO SECUNDARIO YOCSINA","Privado","Activo","BRIGADIER SAN MARTIN 423 YOCSINA MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","institutoyocsina@yahoo.com.ar","-31.4684099956214","-64.3614100001178"
"140287001","I.P.E.M. Nº 190 DR. PEDRO A. CARANDE CARRO ANEXO MALAGUEÑO","Estatal","Activo","MERCEDES FERREYRA 200 CENTRO","X5101","","MALAGUEÑO","SANTA MARIA","","-31.4684099956214","-64.3614100001178"
"140476001","I.P.E.M. Nº 316 ANEXO BARRIO SAN NICOLAS","Estatal","Activo","AARON CASTELLANOS S/N° SAN NICOLAS BARRIO SAN NICOLAS - MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","","-31.4684099956214","-64.3614100001178"
"140482100","J.DE INF. JUAN MINETTI (EX-FRAY JUSTO SANTA MARIA DE ORO)","Estatal","Activo","CRUCERO GENERAL BELGRANO S/Nº 1º DE MAYO MALAGUEÑO","X5101","","MALAGUEÑO","SANTA MARIA","polivargasar@yahoo.com.ar","-31.4684099956214","-64.3614100001178"
"140543000","I.P.E.M. Nº 374","Estatal","Activo","CRUCERO GENERAL BELGRANO PRIMERO DE MAYO BARRIO PRIMERO DE MAYO","X5101","","MALAGUEÑO","SANTA MARIA","","",""
"140244201","I.P.E.M. N° 82 - ANEXO DE MONTE RALO","Estatal","Activo","ITALIA S/Nº MONTE RALO","X5119","","MONTE RALO","SANTA MARIA","secmr@gmail.com","-31.910713531527","-64.2407129749841"
"140244300","J.DE INF. DR. SILVIO JUAN BERTEA LAMBERTO","Estatal","Activo","PASAJE LUIS DAMIANO S/Nº MONTE RALO","X5119","","MONTE RALO","SANTA MARIA","jardinsjblamberto@hotmail.com","-31.9111241621","-64.2427430593"
"140244500","ESCUELA ANTONIO DALL ARMELLINA","Estatal","Activo","ITALIA S/Nº MONTE RALO","X5119","","MONTE RALO","SANTA MARIA","adarmellina18@hotmail.com","-31.9109173538","-64.2408250202"
"140107200","ESCUELA 24 DE SETIEMBRE","Estatal","Activo","CALLE PUBLICA S/Nº PASO DE LA PAMPA P/CNO. A SAN CLEMENTE","X5187","","PASO DE LA PAMPA","SANTA MARIA","notiene@noinforma","-31.7508104319","-64.637335407"
"140082004","C.E.N.M.A. ALTA GRACIA - ANEXO POTRERO DE GARAY","Estatal","Activo","CALLE PUBLICA S7N RESIDENCIAL N°4 POTRERO DE GARAY","X5189","","POTRERO DE GARAY","SANTA MARIA","","-31.7905586421599","-64.5583307120252"
"140107001","J.DE INF. JOAQUIN VICTOR GONZALEZ-ANEXO DE POTRERO DE GARAY","Estatal","Activo","CALLE PUBLICA S/Nº POTRERO DE GARAY P/RUTA PROV.N° 5","X5189","","POTRERO DE GARAY","SANTA MARIA","mar?ulia13@hotmeil","-31.7905586421599","-64.5583307120252"
"140318400","ESCUELA ALFONSINA STORNI","Estatal","Activo","CALLE PUBLICA S/Nº POTRERO DE GARAY","X5189","","POTRERO DE GARAY","SANTA MARIA","","-31.7905586421599","-64.5583307120252"
"140447800","I.P.E.M. Nº 32 ESTANCIA POTRERO DE GARAY","Estatal","Activo","CALLE PUBLICA COMUNA DE POTRERO DE GARAY","X5189","","POTRERO DE GARAY","SANTA MARIA","ipem32@hotmail.com","-31.7735158511836","-64.5420638900998"
"140106100","CORNELIO SAAVEDRA","Estatal","Activo","CALLE PUBLICA S/Nº ZONA RURAL POR RUTA 36 KM. 17 CAMINO LOS MOLINOS","X5119","","POTRERO DEL ESTADO","SANTA MARIA","potrero75@hotmail.com","-31.5523587","-64.2466309"
"140419501","J.DE INF. FRENCH Y BERUTTI - ANEXO POTRERO DEL ESTADO","Estatal","Activo","CNO. LOS MOLINOS RUTA 36 KM 17 S/N POTRERO DEL ESTADO","X5119","4618728 ESC.PRI","POTRERO DEL ESTADO","SANTA MARIA","","-31.5523587","-64.2466309"
"140478201","I.P.E.M. N° 311 ANEXO POTRERO DEL ESTADO","Estatal","Activo","CALLE PUBLICA S/N° CAMINO A DESPEÑADEROS KM 7 1/2","X5119","155160570 coord","POTRERO DEL ESTADO","SANTA MARIA","ipem311@yahoo.com.ar","-31.5523586955711","-64.2466309001081"
"140013402","C.E.N.M.A Nº 295 ANEXO SEDE PUNTA DE AGUA","Estatal","Activo","CALLE PUBLICA PUNTA DE AGUA","","","PUNTA DE AGUA","SANTA MARIA","","",""
"140014700","J.DE INF. DR. NICOLAS AVELLANEDA","Estatal","Activo","CALLE PUBLICA S/N° PUNTA DEL AGUA POR MALAGUEÑO","X5101","","PUNTA DE AGUA","SANTA MARIA","","-31.4935911956052","-64.4570626001265"
"140014800","ESCUELA DR. NICOLAS AVELLANEDA","Estatal","Activo","CALLE PUBLICA S/N? PARAJE PUNTA DE AGUA P/MALAGUE?","X5101","","PUNTA DE AGUA","SANTA MARIA","vivis992000@yahoo.com.ar","-31.4935860956052","-64.4570711001265"
"140503401","I.P.E.M. N° 345 MAESTRO HUGO BARRERA - ANEXO PUNTA DE AGUA","Estatal","Activo","CALLE PUBLICA S/N° PUNTA DE AGUA","X5101","","PUNTA DE AGUA","SANTA MARIA","","-31.4935911956052","-64.4570626001265"
"140003901","I.P.E.A. N° 227 - ANEXO RAFAEL GARCIA","Estatal","Inactivo","BERUTTI S/Nº RAFAEL GARCIA","X5119","","RAFAEL GARCIA","SANTA MARIA","gladysreyes19@yahoo.com.ar","-31.6452074","-64.2582843"
"140244700","ESCUELA FRENCH Y BERUTTI","Estatal","Activo","SARMIENTO Y BERUTTI RAFAEL GARCIA","X5119","","RAFAEL GARCIA","SANTA MARIA","","-31.6471033181547","-64.2588629807116"
"140419500","J.DE INF. FRENCH Y BERUTTI","Estatal","Activo","BERUTTI Y SARMIENTO S/Nº RAFAEL GARCIA","X5119","","RAFAEL GARCIA","SANTA MARIA","","-31.6450701","-64.2581587"
"140503402","I.P.E.M. Nº 345 MAESTRO HUGO BARRERA ANEXO RAFAEL GARCIA","Estatal","Activo","BERUTTI RAFAEL GARCIA","X5119","","RAFAEL GARCIA","SANTA MARIA","","-31.6471033181547","-64.2588629807116"
