"id","mesa_hasta","codigo_distrito","mesa_desde","codigo_postal","cant_mesas","direccion","seccion","circuito","localidad","distrito","establecimiento","dne_distrito_id","dne_seccion_id"
"6602","4063","4","4054","5900","10","NAC. UNIDAS 385","6","00089","VILLA MARIA","CÓRDOBA","ESCUELA J.MARMOL","4","6"
"6603","4225","4","4212","5900","14","J.MULLER 651","6","00089","VILLA MARIA","CÓRDOBA","I.P.E.T. N° 2","4","6"
"6604","4141","4","4116","5900","26","SARSFIELD 1072","6","00089","VILLA MARIA","CÓRDOBA","INST.LA SANTISIMA TRINIDAD","4","6"
"6605","4115","4","4086","5900","30","BV.ALVEAR 68","6","00089","VILLA MARIA","CÓRDOBA","INSTITUTO DEL ROSARIO","4","6"
"6606","4250","4","4247","5900","4","RUCCI 141","6","00089","VILLA MARIA","CÓRDOBA","INSTITUTO SAN ANTONIO","4","6"
"6607","4199","4","4185","5900","15","S.DEL ESTERO 618","6","00089","VILLA MARIA","CÓRDOBA","IPEM N°275 EX COLEGIO NACIONAL","4","6"
"6608","4258","4","4251","5903","8","MITRE 1147","6","00090","VILLA NUEVA","CÓRDOBA","ESC.BME.MITRE","4","6"
"6609","4292","4","4282","5903","11","BELGRANO 662","6","00090","VILLA NUEVA","CÓRDOBA","ESC.M.BELGRANO","4","6"
"6610","4296","4","4293","5903","4","D.FUNES 1250","6","00090","VILLA NUEVA","CÓRDOBA","ESC.REP.DE BOLIVIA","4","6"
"6611","4281","4","4269","5903","13","CABANILLAS 400","6","00090","VILLA NUEVA","CÓRDOBA","INSTITUTO INMAC.CONCEPCION","4","6"
"6612","4268","4","4259","5903","10","LIMA Y RIVADAVIA","6","00090","VILLA NUEVA","CÓRDOBA","IPEM N° 322","4","6"
"6613","4052","4","4052","5901","1","SANTA RITA","6","0088A","SANTA RITA","CÓRDOBA","ESC.PROV. LIBERTAD","4","6"
"6614","4053","4","4053","5936","1","SAN ANTONIO DE YUCAT","6","0088B","SAN ANTONIO DE YUCAT","CÓRDOBA","ESC.PROV.JOHN F.KENNEDY","4","6"
"6615","4298","4","4297","5212","2","PUBLICA S/N","7","00091","AVELLANEDA","CÓRDOBA","ESC.PROV.FRAY M. ESQUIU","4","7"
"6616","4303","4","4302","5221","2","PUBLICA 0","7","00092","CAÑADA DE RIO PINTO","CÓRDOBA","ESC.PROV.H.VIEYTES","4","7"
"6617","4304","4","4304","5201","1","COPACABANA","7","00093","COPACABANA","CÓRDOBA","ESC.PROV.R. DE NICARAGUA","4","7"
"6618","4306","4","4305","5218","2","PUBLICA S/N","7","00094","CHUÑA","CÓRDOBA","ESC PROV GRAL M GUEMES","4","7"
"6619","4355","4","4347","5200","9","SANTIAGO DEL ESTERO Y LAS  HERAS 0","7","00095","DEAN FUNES","CÓRDOBA","ESC.A.M.SOBRAL","4","7"
"6620","4358","4","4356","","3","SANTA ROSA ESQ. AMADEO  SABATTINI 0","7","00095","DEAN FUNES","CÓRDOBA","ESC.AMANDA SUAREZ CORDOBA","4","7"
"6621","4325","4","4316","5200","10","JERONIMO L DE CABRERA L  ALGARROBO 451","7","00095","DEAN FUNES","CÓRDOBA","ESC.M.J.G.DE BELGRANO","4","7"
"6622","4336","4","4326","5200","11","CORDOBA 87","7","00095","DEAN FUNES","CÓRDOBA","ESC.PEDRO N.ARIAS","4","7"
"6623","4346","4","4337","5200","10","DORREGO OBRAS SANITARIA  326","7","00095","DEAN FUNES","CÓRDOBA","ESC.PROV. M.MORENO","4","7"
"6624","4315","4","4307","5200","9","DEAN FUNES","7","00095","DEAN FUNES","CÓRDOBA","ESC.PROV.GRAL SAN MARTIN","4","7"
"6625","4361","4","4361","5201","1","PUBLICA S/N","7","00097","ISCHILIN","CÓRDOBA","ESCUELA FERNANDO FADER","4","7"
"6626","4362","4","4362","5218","1","PUBLICA S/N","7","00098","JAIME PETER","CÓRDOBA","ESCUELA FRAY GUILLERMO BUTLER","4","7"
"6627","4368","4","4363","5214","6","QUILINO ESTACION","7","00099","QUILINO ESTACION","CÓRDOBA","ESC.CIUDAD DE BS.AIRES","4","7"
"6628","4374","4","4369","5214","6","QUILINO ESTACION","7","00099","QUILINO ESTACION","CÓRDOBA","ESC.PROV.M.BELGRANO","4","7"
"6629","4377","4","4375","5201","3","VELEZ SARSFIELD 0","7","00100","QUILINO VILLA","CÓRDOBA","ESC.PROV.D.V.SARSFIELD","4","7"
"6630","4378","4","4378","5201","1","PUBLICA S/N","7","00101","SAN PEDRO DE TOYOS","CÓRDOBA","ESC PROV JOAQUIN V GONZALEZ","4","7"
"6631","4299","4","4299","5200","1","CANTERAS","7","0091A","CANTERAS","CÓRDOBA","ESC.PROV.J.V.RECLA","4","7"
"6632","4300","4","4300","5212","1","PUBLICA S/N","7","0091B","LOS POZOS","CÓRDOBA","ESC LIB GRAL SAN MARTIN","4","7"
"6633","4301","4","4301","5212","1","PUBLICA 0","7","0091C","VILLA GUTIERREZ","CÓRDOBA","ESC,PROV.M.MARTINEZ DE SUAREZ","4","7"
"6634","4360","4","4359","5280","2","PUBLICA 0","7","0096A","OLIVARES DE S.NICOLA","CÓRDOBA","ESC.PROV.GUIDO SPANO","4","7"
"6635","4384","4","4379","2686","6","ALEJANDRO","8","00102","ALEJANDRO","CÓRDOBA","ESC.EL GRAN CAPITAN","4","8"
"6636","4392","4","4385","2686","8","ALEJANDRO","8","00102","ALEJANDRO","CÓRDOBA","ESC.MISIONEROS SALESIANOS","4","8"
"6637","4393","4","4393","2671","1","PUBLICA S/N","8","00103","ASSUNTA","CÓRDOBA","ESC.PROV.D.F.SARMIENTO","4","8"
"6638","4396","4","4394","5807","3","BENGOLEA","8","00105","BENGOLEA","CÓRDOBA","ESC.SEÑOR DE LA BUENA MUERTE","4","8"
"6639","4425","4","4423","5809","3","CABRERA","8","00106","CABRERA","CÓRDOBA","ESC,PROV.E.F.OLMOS","4","8"
"6640","4422","4","4416","5809","7","MAIPU BARRIO ARGENTIN 962","8","00106","CABRERA","CÓRDOBA","ESC.FRAY PIO BENTIVOGLIO","4","8"
"6641","4415","4","4407","5809","9","CABRERA","8","00106","CABRERA","CÓRDOBA","ESC.PROV.J.M.PAZ","4","8"
"6642","4406","4","4397","","10","CABRERA","8","00106","CABRERA","CÓRDOBA","INST. G.L.DE CABRERA","4","8"
"6643","4431","4","4426","5805","6","CARNERILLO","8","00107","CARNERILLO","CÓRDOBA","ESC.TTE. 1°M.C.ASUA","4","8"
"6644","4434","4","4432","5807","3","SARMIENTO 182","8","00108","CHARRAS","CÓRDOBA","ESC TTE CNEL J DUATE ARDOY","4","8"
"6645","4452","4","4441","5923","12","BV SAN MARTIN 251","8","00109","DEHEZA","CÓRDOBA","ESC.PROV.GRAL SAN MARTIN","4","8"
"6646","4461","4","4453","5923","9","GENERAL DEHEZA","8","00109","GENERAL DEHEZA","CÓRDOBA","INST.TEC.ADRIAN P. URQUIA","4","8"
"6647","4440","4","4435","5923","6","DEHEZA","8","00109","DEHEZA","CÓRDOBA","INSTITUTO SEC. 25 DE MAYO","4","8"
"6648","4462","4","4462","6121","1","PUBLICA S/N","8","00110","EL RASTREADOR","CÓRDOBA","ESC CARLOS MARIA DE ALVEAR","4","8"
"6649","4467","4","4464","6121","4","CARLOS ALBERTO MAYOL S/N","8","00111","HUANCHILLA","CÓRDOBA","ESC PROV DOMINGO F SARMIENTO","4","8"
"6650","4498","4","4487","2670","12","ACOSTA 673","8","00112","LA CARLOTA","CÓRDOBA","ESC.FORTIN HEROICO","4","8"
"6651","4486","4","4476","2670","11","V.SARSFIELD 651","8","00112","LA CARLOTA","CÓRDOBA","ESC.NAC.DE COMERCIO","4","8"
"6652","4475","4","4468","2670","8","9 DE JULIO 271","8","00112","LA CARLOTA","CÓRDOBA","INST.NTA.M.DE LAS MERCEDES","4","8"
"6653","4500","4","4499","2684","2","SRITA BERNARDINA BAIGORRI  229","8","00113","LOS CISNES","CÓRDOBA","ESC DOMINGO F SARMIENTO","4","8"
"6654","4502","4","4501","5807","2","25 DE MAYO 135","8","00114","OLAETA","CÓRDOBA","ESCUELA PROV.FRENCH Y BERUTTI","4","8"
"6655","4506","4","4503","5803","4","MANUEL DE LA LASTR 623","8","00116","REDUCCION","CÓRDOBA","ESC.CAP. F.D.ZARCO","4","8"
"6656","4513","4","4508","2671","6","SANTA EUFEMIA","8","00117","SANTA EUFEMIA","CÓRDOBA","INSTITUTO DR.M. BELGRANO","4","8"
"6657","4527","4","4521","2677","7","UCACHA","8","00118","UCACHA","CÓRDOBA","ESC.MARTIN GUERRICO","4","8"
"6658","4520","4","4514","2677","7","UCACHA","8","00118","UCACHA","CÓRDOBA","ESC.PROV.J.B.ALBERDI","4","8"
"6659","4463","4","4463","6121","1","12 DE OCTUBRE 0","8","0110A","PACHECO DE MELO","CÓRDOBA","ESC,PROV.M.BELGRANO","4","8"
"6660","4507","4","4507","5803","1","PASO DEL DURAZNO","8","0116A","PASO DEL DUAZNO","CÓRDOBA","ESC.PROV.MARTIN DE ALVA","4","8"
"6661","4536","4","4532","2662","5","HIPOLITO IRIGOYEN 476","9","00119","ALEJO LEDESMA","CÓRDOBA","ESC.PROV.D.F.SARMIENTO","4","9"
"6662","4531","4","4528","2662","4","HIPOLITO YRIGOYEN 757","9","00119","ALEJO LEDESMA","CÓRDOBA","INSTITUTO SEC. V.SARSFIELD","4","9"
"6663","4555","4","4546","2624","10","INTENDENTE MELQUIOT 922","9","00120","ARIAS","CÓRDOBA","ESC.PROV.SGTO.CABRAL","4","9"
"6664","4545","4","4537","2624","9","AV. ESPA? 779","9","00120","ARIAS","CÓRDOBA","ESC.R.ESCALADA DE SAN MARTIN","4","9"
"6665","4561","4","4556","2583","6","BALDISSERA","9","00121","BALDISSERA","CÓRDOBA","ESC JOSE MARIA PAZ","4","9"
"6666","4562","4","4562","2659","1","PUBLICA S/N","9","00122","BARGE","CÓRDOBA","ESC PROV DOMINGO F SARMIENTO","4","9"
"6667","4574","4","4570","2585","5","CAMILO ALDAO","9","00123","CAMILO ALDAO","CÓRDOBA","ESC JUAN BAUTISTA ALBERDI","4","9"
"6668","4569","4","4563","2585","7","BV JOSE M ALDAO 1160","9","00123","CAMILO ALDAO","CÓRDOBA","IPEM N°151 J URBIZU","4","9"
"6669","4578","4","4575","2625","4","CORDOBA 138","9","00124","CAVANAGH","CÓRDOBA","ESC.SEC.TOMAS THOMAS","4","9"
"6670","4591","4","4586","2645","6","CORRAL DE BUSTOS","9","00125","CORRAL DE BUSTOS","CÓRDOBA","COLEGIO JUAN XXIII","4","9"
"6671","4604","4","4600","2645","5","CORRAL DE BUSTOS","9","00125","CORRAL DE BUSTOS","CÓRDOBA","ESC HIPOLITO IRIGOYEN","4","9"
"6672","4599","4","4592","2645","8","CORRAL DE BUSTOS","9","00125","CORRAL DE BUSTOS","CÓRDOBA","ESC NOR SUP MAESTROS ARGENTINO","4","9"
"6673","4585","4","4579","2645","7","CORRAL DE BUSTOS","9","00125","CORRAL DE BUSTOS","CÓRDOBA","ESC R ESCALADA DE SAN MARTIN","4","9"
"6674","4618","4","4612","2189","7","CRUZ ALTA","9","00126","CRUZ ALTA","CÓRDOBA","COLEGIO NACIONAL","4","9"
"6675","4611","4","4605","2189","7","CRUZ ALTA","9","00126","CRUZ ALTA","CÓRDOBA","COLEGIO SANTA JUANA DE ARCO","4","9"
"6676","4623","4","4619","2189","5","RIVADAVIA 1252 B°RIVADAVIA","9","00126","CRUZ ALTA","CÓRDOBA","ESC LIB GRAL SAN MARTIN","4","9"
"6677","4630","4","4624","2627","7","AV CORDOBA 324","9","00127","GUATIMOZIN","CÓRDOBA","ESC DALMACIO VELEZ SARSFIELD","4","9"
"6678","4640","4","4636","2587","5","INRIVILLE","9","00128","INRIVILLE","CÓRDOBA","ESC MARIANO MORENO","4","9"
"6679","4635","4","4631","2587","5","INRIVILLE","9","00128","INRIVILLE","CÓRDOBA","INST JOSE MARIA PAZ","4","9"
"6680","4653","4","4642","2661","12","LIBERTAD 446","9","00129","ISLA VERDE","CÓRDOBA","INST SEC ISLA VERDE","4","9"
"6681","4655","4","4654","2651","2","ISLAS MALVINAS 0","9","00130","LA ITALIANA","CÓRDOBA","ESC.PROV.GRAL SAN MARTIN","4","9"
"6682","4682","4","4672","2594","11","LEONES","9","00131","LEONES","CÓRDOBA","ESC DE COMERCIO Y BACHILLERATO","4","9"
"6683","4664","4","4656","2594","9","RAMON INFANTE 422","9","00131","LEONES","CÓRDOBA","ESC JOAQUIN V GONZALEZ","4","9"
"6684","4671","4","4665","2594","7","LEONES","9","00131","LEONES","CÓRDOBA","IPEM N°256-LIB GRAL SAN MARTIN","4","9"
"6685","4691","4","4684","2581","8","LOS SURGENTES","9","00132","LOS SURGENTES","CÓRDOBA","ESC GENERAL SAN MARTIN","4","9"
"6686","4704","4","4692","2580","13","LARDIZABAL 545","9","00133","MARCOS JUAREZ","CÓRDOBA","COLEGIO SAGRADO CORAZON","4","9"
"6687","4732","4","4722","2580","11","SAN MARTIN 694","9","00133","MARCOS JUAREZ","CÓRDOBA","ESC BERNARDINO RIVADAVIA","4","9"
"6688","4752","4","4745","2580","8","SAN JUAN 1090 SUR","9","00133","MARCOS JUAREZ","CÓRDOBA","ESC MARIANO MORENO","4","9"
"6689","4721","4","4705","2580","17","R SAENZ PEÑA Y S DEL ESTERO","9","00133","MARCOS JUAREZ","CÓRDOBA","ESC NORMAL SUP DR M BELGRANO","4","9"
"6690","4757","4","4753","2580","5","HIPOLITO YRIGOYEN 1409  NOROESTE","9","00133","MARCOS JUAREZ","CÓRDOBA","ESCUELA BARTOLOME MITRE","4","9"
"6691","4744","4","4733","2580","12","MARCOS JUAREZ","9","00133","MARCOS JUAREZ","CÓRDOBA","IPEM N°51 NICOLAS AVELLANEDA","4","9"
"6692","4765","4","4758","2589","8","MONTE BUEY","9","00134","MONTE BUEY","CÓRDOBA","ESC JOSE MANUEL ESTRADA","4","9"
"6693","4771","4","4766","2589","6","MONTE BUEY","9","00134","MONTE BUEY","CÓRDOBA","ESC MANUEL BELGRANO","4","9"
"6694","4772","4","4772","2589","1","MONTE BUEY","9","00134","MONTE BUEY","CÓRDOBA","INST.SEC.GRAL J.M.PAZ","4","9"
"6695","4773","4","4773","2645","1","AV ITALIA 448","9","00135","CAP GRAL B O'HIGGINS","CÓRDOBA","ESC.PROV.GRAL SAN MARTIN","4","9"
"6696","4781","4","4779","2592","3","ALSINA 517 SUR","9","00136","ROCA","CÓRDOBA","ESC 9 DE JULIO","4","9"
"6697","4778","4","4774","2592","5","ROCA","9","00136","ROCA","CÓRDOBA","ESC ROQUE SAENZ PEÑA","4","9"
"6698","4784","4","4782","2525","3","SAIRA","9","00137","SAIRA","CÓRDOBA","INSTITUTO MANUEL BELGRANO","4","9"
"6699","4641","4","4641","2587","1","AV 24 DE SEPTIEMBRE 0","9","0128A","SALADILLO","CÓRDOBA","ESC.PROV.PAULA ALBARRACIN","4","9"
"6700","4683","4","4683","2594","1","VILLA ELISA","9","0131A","VILLA ELISA","CÓRDOBA","ESCUELA VICTORIA OCAMPO","4","9"
"6701","4787","4","4785","5289","3","CESAR MANUEL VERA S/N","10","00138","CIENAGA DELCORO","CÓRDOBA","ESC PROV COMTE ROSENDO LEAL","4","10"
"6702","4792","4","4792","5285","1","PUBLICA S/N","10","00139","GUASAPAMPA","CÓRDOBA","ESC PROV JERONIMO CORTES","4","10"
"6703","4795","4","4795","5293","1","PUBLICA S/N","10","00140","LA ARGENTINA","CÓRDOBA","ESC PROV GREGORIA PEREZ","4","10"
"6704","4797","4","4797","5271","1","PIEDRITA BLANCA","10","00141","PIEDRITA BLANCA","CÓRDOBA","ESC PRIMARIA JORGE LUIS BORGES","4","10"
"6705","4804","4","4799","5291","6","RIVADAVIA E IRIGOYEN 0","10","00142","SAN CARLOS","CÓRDOBA","ESC.SEC.J.L.DE CABRERA","4","10"
"6706","4788","4","4788","5289","1","RUMIACO","10","0138A","RUMIACO","CÓRDOBA","ESC MIGUEL DE AZCUENAGA","4","10"
"6707","4789","4","4789","5281","1","PUBLICA 0","10","0138B","RUMIHUASI","CÓRDOBA","ESC.PROV.FRAY M.ESQUIU","4","10"
"6708","4790","4","4790","5291","1","PUBLICA S/N","10","0138C","EST DE GUADALUPE","CÓRDOBA","ESC PROV NIÑAS DE AYOHUMA","4","10"
"6709","4791","4","4791","5289","1","PUBLICA 0","10","0138D","TOSNO","CÓRDOBA","ESC.PROV.MONS.R. LEAL","4","10"
"6710","4793","4","4793","5284","1","AGUA DE RAMON","10","0139A","AGUA DE RAMON","CÓRDOBA","ESC.PROV.R.VERA PEÑALOZA","4","10"
"6711","4794","4","4794","5285","1","PUBLICA S/N","10","0139B","LA PLAYA","CÓRDOBA","ESC PROV GRAJ J DE SAN MARTIN","4","10"
"6712","4796","4","4796","5293","1","OJO DE AGUA DE TOTOX","10","0140A","OJO DE AGUA DE TOTOX","CÓRDOBA","ESC MARTIN MIGUEL DE GUEMES","4","10"
"6713","4798","4","4798","5272","1","PUBLICA S/N","10","0141A","EL CHACHO","CÓRDOBA","ESC PROV ANGEL V PEÑALOZA","4","10"
"6714","4805","4","4805","5231","1","PUBLICA 0","10","0142A","TALAINI","CÓRDOBA","ESC.PROV.J.J.CASTELLI.","4","10"
"6715","4808","4","4806","5871","3","PUBLICA S/N","11","00144","CHANCANI","CÓRDOBA","ESC PROV MARIANO MORENO","4","11"
"6716","4812","4","4811","5299","2","PUBLICA 0","11","00145","VILLA DE POCHO","CÓRDOBA","ESC.PROV.D.FRENCH","4","11"
"6717","4819","4","4814","5295","6","AV CURA BROCHERO 150","11","00146","SALSACATE","CÓRDOBA","ESC GENERAL JOSE DE SAN MARTIN","4","11"
"6718","4809","4","4809","5209","1","PUBLICA 0","11","0144A","LAS JARILLAS","CÓRDOBA","ESC.PROV.L.LUGONES","4","11"
"6719","4810","4","4810","","1","EL MEDANITO","11","0144B","EL MEDANITO","CÓRDOBA","ESC R ESCALADA DE SAN MARTIN","4","11"
"6720","4813","4","4813","5299","1","LAS PALMAS","11","0145A","LAS PALMAS","CÓRDOBA","ESCUELA N°157","4","11"
"6721","4820","4","4820","5297","1","TALA CAÑADA","11","0146A","TALA CAÑADA","CÓRDOBA","ESC.PROV.M.BELGRANO","4","11"
"6722","4821","4","4821","5297","1","SAN JERONIMO","11","0146B","SAN JERONIMO","CÓRDOBA","ESC.PROV. E.ECHEVERRIA","4","11"
"6723","4822","4","4822","5299","1","LOS TALARES","11","0146C","LOS TALARES","CÓRDOBA","ESC ROQUE SAENZ PEÑA","4","11"
"6724","4836","4","4829","5118","8","ROQUE SAENZ PEÑA 91","12","00147","BIALET MASSE","CÓRDOBA","ESC DR BIALET MASSE","4","12"
"6725","4828","4","4823","5158","6","SAN MARTIN 675","12","00147","BIALET MASSE","CÓRDOBA","INST SERVILIANO DIAZ","4","12"
"6726","4871","4","4864","","8","AV PUEYRREDON 131","12","00148","CAPILLA DEL MONTE","CÓRDOBA","ESC ESP JUAN MANUEL FERNANDEZ","4","12"
"6727","4851","4","4844","5184","8","SARMIENTO 380","12","00148","CAPILLA DEL MONTE","CÓRDOBA","ESC GRAL JOSE DE SAN MARTIN","4","12"
"6728","4863","4","4852","5184","12","HIPOLITO YRIGOYEN 450","12","00148","CAPILLA DEL MONTE","CÓRDOBA","IPEM N° 279","4","12"
"6729","4873","4","4872","5162","2","RUTA NACIONAL N°38","12","00149","CASA GRANDE","CÓRDOBA","ESC GRAL JOSE DE SAN MARTIN","4","12"
"6730","4883","4","4874","5166","10","OBISPO BUSTOS 816","12","00150","COSQUIN","CÓRDOBA","COLEGIO PARROQUIAL PIO XII","4","12"
"6731","4925","4","4920","","6","MONS DE ANDREA S/N B°SANTA  TERESITA","12","00150","COSQUIN","CÓRDOBA","ESC ESP DR J REYES CONTRERAS","4","12"
"6732","4907","4","4900","5166","8","SAN MARTIN 394","12","00150","COSQUIN","CÓRDOBA","ESC NORMAL SUP R SAENZ PEÑA","4","12"
"6733","4919","4","4908","5166","12","SAN MARTIN Y SARMIENTO S/N","12","00150","COSQUIN","CÓRDOBA","ESC TTE GRAL JULIO A ROCA","4","12"
"6734","4899","4","4892","5166","8","P CARRANZA 940","12","00150","COSQUIN","CÓRDOBA","IPEM N°157-PTE SARMIENTO","4","12"
"6735","4891","4","4884","5166","8","PALEMON CARRANZA 1085","12","00150","COSQUIN","CÓRDOBA","IPEM N°60 M MORENO(EX IPET 13)","4","12"
"6736","4927","4","4926","5282","2","PUBLICA S/N","12","00151","CHARBONIER","CÓRDOBA","ESC P ALBARRACIN DE SARMIENTO","4","12"
"6737","4935","4","4928","5174","8","HUERTA GRANDE","12","00152","HUERTA GRANDE","CÓRDOBA","ESC BERNARDINO RIVADAVIA","4","12"
"6738","4943","4","4936","5174","8","ARRABARRENA ESQ PROV  UNIDAS S/N","12","00152","HUERTA GRANDE","CÓRDOBA","I.P.E.M N° 200","4","12"
"6739","4976","4","4971","5178","6","ALBERDI 277","12","00153","LA CUMBRE","CÓRDOBA","ESC JOSEFA MARIA BUSTOS","4","12"
"6740","4962","4","4957","5178","6","RIO NEGRO S/N B°ARGENTINO","12","00153","LA CUMBRE","CÓRDOBA","ESC M E H DE GONZALEZ ELIZALDE","4","12"
"6741","4970","4","4963","5178","8","9 DE JULIO 564 B°GOLF","12","00153","LA CUMBRE","CÓRDOBA","INSTITUTO GRAL SAN MARTIN","4","12"
"6742","5016","4","5012","5172","5","OCAMPO Y ROMAN DEHEZA S/N- LA LOMITA","12","00154","LA FALDA","CÓRDOBA","ESC AERONAUTICA ARGENTINA","4","12"
"6743","4983","4","4977","5172","7","HIPOLITO YRIGOYEN 431 B°SAN  JORGE","12","00154","LA FALDA","CÓRDOBA","ESC JOSE MARIA PAZ","4","12"
"6744","5004","4","4995","5172","10","AV EDEN 445","12","00154","LA FALDA","CÓRDOBA","ESC MATEO J MOLINA","4","12"
"6745","5011","4","5005","5172","7","PROGRESO 399 B°SANTA ROSA","12","00154","LA FALDA","CÓRDOBA","ESC NICOLAS AVELLANEDA","4","12"
"6746","4994","4","4984","5172","11","SAN GERONIMO Y LAS  AMERICAS S/N","12","00154","LA FALDA","CÓRDOBA","IPEM N°142 JOAQUIN V GONZALEZ","4","12"
"6747","5018","4","5017","5182","2","SAN ESTEBAN","12","00155","SAN ESTEBAN","CÓRDOBA","ESC INES MOYANO DE MOLINA","4","12"
"6748","5038","4","5022","5152","17","SAN MARTIN 255","12","00156","VILLA CARLOS PAZ","CÓRDOBA","ESC CARLOS NICANDRO PAZ","4","12"
"6749","5060","4","5051","5152","10","LOS CEIBOS S/N B°LA QUINTA 0","12","00156","VILLA CARLOS PAZ","CÓRDOBA","ESC ISLA DE LOS ESTADOS","4","12"
"6750","5050","4","5039","5152","12","LOS GIGANTES S/N-B°M MUÑOZ","12","00156","VILLA CARLOS PAZ","CÓRDOBA","ESC PRESIDENTE SARMIENTO","4","12"
"6751","5175","4","5168","5152","8","LAS MARGARITAS 255-VA  INDEPENDENCIA","12","00156","VILLA CARLOS PAZ","CÓRDOBA","ESC RICARDO BERNABE FERNANDEZ","4","12"
"6752","5081","4","5061","5152","21","SOLIS 283 B° VILLA DOMINGUEZ","12","00156","VILLA CARLOS PAZ","CÓRDOBA","INST ALFONSINA STORNI(EX IESS)","4","12"
"6753","5096","4","5082","5152","15","ASUNCION B°LA QUINTA 440","12","00156","VILLA CARLOS PAZ","CÓRDOBA","INST BERNARDO D'ELIA","4","12"
"6754","5157","4","5141","5152","17","ALFONSINA STORNI Y LOS  ALERCES 0","12","00156","VILLA CARLOS PAZ","CÓRDOBA","INST BILINGUE DANTE ALIGHIERI","4","12"
"6755","5122","4","5113","5152","10","FLORENCIO SANCHEZ S/N-B°LAS  MALVINAS","12","00156","VILLA CARLOS PAZ","CÓRDOBA","INST INDUSTRIAL CRISTO OBRERO","4","12"
"6756","5112","4","5097","5152","16","ESTRADA Y ANTARTIDA","12","00156","SAN ROQUE","CÓRDOBA","INST R ESCALADA DE SAN MARTIN","4","12"
"6757","5140","4","5131","5152","10","AV ATALANTICA ESQ  GOBERANDOR ROCA 0","12","00156","SANTA RITA DEL LAGO","CÓRDOBA","IPEM N° 359-ANEXO","4","12"
"6758","5130","4","5123","5152","8","AMEGHINO Y BALCARCE","12","00156","VILLA CARLOS PAZ","CÓRDOBA","PRIMARIO JOSE DE SAN MARTIN","4","12"
"6759","5167","4","5158","","10","GOBERNADOR ROCA 53","12","00156","VILLA CARLOS PAZ","CÓRDOBA","UNIVERSIDAD TECNOLOGICA","4","12"
"6760","5201","4","5196","5164","6","LAVALLE 2730 VILLA BUSTOS","12","00157","SANTA MARIA","CÓRDOBA","COLEGIO SAN ROQUE","4","12"
"6761","5208","4","5202","5164","7","SARMIENTO 59 VILLA BUSTOS","12","00157","SANTA MARIA","CÓRDOBA","ESC JUAN BAUTISTA AZOPARDO","4","12"
"6762","5217","4","5209","5164","9","VILLA BUSTOS","12","00157","SANTA MARIA","CÓRDOBA","INST. SEC. ORIENTACION REGIONA","4","12"
"6763","5225","4","5218","5155","8","MARIANO MORENO 597 B°VILLA  NUEVA","12","00158","TANTI","CÓRDOBA","ESC DOMINGO FAUSTINO SARMIENTO","4","12"
"6764","5233","4","5226","5155","8","SAN FRANCISCO 33 LA ESTANCIA","12","00158","TANTI","CÓRDOBA","IPEM N°84 J VOCOS LESCANO","4","12"
"6765","5257","4","5251","5168","7","SAN MARTIN 12","12","00159","VALLE HERMOSO","CÓRDOBA","INST.NTA.SRA. DEL CALVARIO","4","12"
"6766","5250","4","5243","","8","GOBERNADOR NUÑEZ 73","12","00159","VALLE HERMOSO","CÓRDOBA","IPEM N° 335","4","12"
"6767","4839","4","4837","5149","3","CEFERINO NAMUNCURA 62","12","0147A","SAN ROQUE","CÓRDOBA","ESC HOGAR ALBERTO MAGGI","4","12"
"6768","4843","4","4840","5158","4","VILLA PARQUE SIQUIMAN","12","0147B","VA PQUE SIQUIMAN","CÓRDOBA","ESC DR JERONIMO J DEL BARCO","4","12"
"6769","4956","4","4954","5176","3","AV SAN MARTIN 762","12","0152A","VILLA GIARDINO","CÓRDOBA","COL JUANA MICONO DE GIARDIN","4","12"
"6770","4953","4","4950","5176","4","CHILE S/N B°INDEPENDENCIA","12","0152A","VILLA GIARDINO","CÓRDOBA","ESC ESTEBAN ECHEVERRIA","4","12"
"6771","4949","4","4944","5176","6","LOS COCOS ESQ PEPERINA","12","0152A","VLLA GIARDINO","CÓRDOBA","IPEM N° 339","4","12"
"6772","5021","4","5019","5182","3","LOS COCOS","12","0155A","LOS COCOS","CÓRDOBA","ESC DRA CECILIA GRIERSON","4","12"
"6773","5179","4","5176","5153","4","GENERAL SAN MARTIN S/N","12","0156A","YCHO CRUZ","CÓRDOBA","ESC MERCEDES S M DE BALCARCE","4","12"
"6774","5181","4","5180","5135","2","CUESTA BLANCA","12","0156B","CUESTA BLANCA","CÓRDOBA","LOCAL COMUNAL","4","12"
"6775","5184","4","5182","5153","3","MAYU SUMAJ","12","0156C","MAYU SUMAJ","CÓRDOBA","EDIFICIO COMUNAL","4","12"
"6776","5189","4","5185","5135","5","RUTA PROV. 14-KM.43 CENTRO","12","0156D","SAN A.DE ARREDONDO","CÓRDOBA","ESC JUAN JOSE PASO","4","12"
"6777","5194","4","5190","","5","RUTA 14 Y CNO A LAS JARILLAS","12","0156D","SAN ANTONIO DE ARRED","CÓRDOBA","IPEM 348","4","12"
"6778","5195","4","5195","5135","1","TALA HUASI","12","0156E","TALA HUASI","CÓRDOBA","EDIFICIO COMUNAL","4","12"
"6779","5234","4","5234","5155","1","CALLE 10 0","12","0158A","CABALANGO","CÓRDOBA","ESC.PROV.D. FRENCH","4","12"
